npcId;stamina;hunger;hour;socialClass;socialStatus;leisure;priority;trait_extraversion;trait_agreeableness;trait_conscientiousness;trait_emotional_stability;trait_openness_exp;acao_alvo
82bf25db-4a2b-438c-98a1-406934187700;1;0.21299815;0.5036042;0;0;0.14200109;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;3
68c745dc-fafd-4616-9c48-5d092236d3dc;0.9755996;0.3340016;0.5036042;0;0;0.22266912;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.7808963;0.3340016;0.503625;0;0;0.22266912;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.17716435;0.503625;0;0;0.10116716;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;1
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.70973116;0.3340016;0.50364584;0;0;0.22266912;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.7621078;0.25266668;0.5036667;0;0;0.15150216;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.19349828;0.5036667;0;0;0.121834084;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;3
9c4bfc09-164d-4583-929c-8c96a037a86b;0.83327657;0.3340016;0.5036875;0;0;0.22266912;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.7966632;0.26791456;0.52468747;0;0;0.161669;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.70109403;0.3492523;0.52470833;0;0;0.23283596;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;0.9755996;0.22824796;0.5247292;0;0;0.15216793;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.3492523;0.5247292;0;0;0.23283596;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.7564959;0.3492523;0.52475;0;0;0.23283596;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;0.97966814;0.19241415;0.52475;0;0;0.111333996;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.68533075;0.3492523;0.5247708;0;0;0.23283596;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.74177593;0.2679174;0.52479166;0;0;0.161669;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;0.9755996;0.20874809;0.52479166;0;0;0.13200092;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.8129447;0.3492523;0.5248125;0;0;0.23283596;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.7722628;0.28316528;0.54585415;0;0;0.17183584;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.6766936;0.36450303;0.545875;0;0;0.2430028;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.24349776;0.5458958;0;0;0.16233477;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.36450303;0.5459167;0;0;0.2430028;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.7320955;0.36450303;0.5459375;0;0;0.2430028;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;4
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.20766395;0.54595834;0;0;0.121500835;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.66093034;0.36450303;0.5459792;0;0;0.2430028;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.7214441;0.2831681;0.546;0;0;0.17183584;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.22399789;0.546;0;0;0.14216776;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.79261285;0.36450303;0.5460208;0;0;0.2430028;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.7478624;0.298416;0.5670417;0;0;0.18200268;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.6522932;0.37975374;0.5670417;0;0;0.25316936;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.25874808;0.5670625;0;0;0.17250161;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.37975374;0.5670833;0;0;0.25316936;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.70159405;0.37975374;0.56710416;0;0;0.25316936;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.22291376;0.567125;0;0;0.13166767;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.6365299;0.37975374;0.567125;0;0;0.25316936;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.7011122;0.29841882;0.5671458;0;0;0.18200268;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.2392477;0.5671667;0;0;0.1523346;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;1
9c4bfc09-164d-4583-929c-8c96a037a86b;0.772281;0.37975374;0.5671875;0;0;0.25316936;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.723462;0.3136667;0.5881875;0;0;0.19216952;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.6278928;0.39500445;0.5882083;0;0;0.2633353;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.2739988;0.5882083;0;0;0.18266845;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.39500445;0.5882292;0;0;0.2633353;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.67719364;0.39500445;0.58825;0;0;0.2633353;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.23816356;0.58825;0;0;0.14183451;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.6121295;0.39500445;0.58827084;0;0;0.2633353;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.68078035;0.31366953;0.5882917;0;0;0.19216952;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;0.97966814;0.25449777;0.5882917;0;0;0.16250144;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;1
9c4bfc09-164d-4583-929c-8c96a037a86b;0.75194913;0.39500445;0.5883125;0;0;0.2633353;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.6990616;0.3289174;0.60933334;0;0;0.20233636;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;1
739a3498-094c-4fef-afbd-5bdf6c660b75;0.6034924;0.41025516;0.6093542;0;0;0.27350122;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.2892495;0.609375;0;0;0.19283529;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.41025516;0.609375;0;0;0.27350122;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.6527932;0.41025516;0.6093958;0;0;0.27350122;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.25341356;0.60941666;0;0;0.15200135;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.5877291;0.41025516;0.6094375;0;0;0.27350122;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.6604485;0.32892025;0.6094375;0;0;0.20233636;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;0.9593363;0.26974848;0.6094583;0;0;0.17266828;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.7316173;0.41025516;0.6094791;0;0;0.27350122;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.6787297;0.34416813;0.6305;0;0;0.2125032;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;4
739a3498-094c-4fef-afbd-5bdf6c660b75;0.57909197;0.42550588;0.6305208;0;0;0.28366715;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.30450022;0.6305417;0;0;0.20300213;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.42550588;0.6305625;0;0;0.28366715;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.6283928;0.42550588;0.63058335;0;0;0.28366715;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.26866427;0.63058335;0;0;0.16216819;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;1
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.5633287;0.42550588;0.63060415;0;0;0.28366715;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.64011663;0.34417096;0.630625;0;0;0.2125032;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.2849992;0.630625;0;0;0.18283512;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.7112854;0.42550588;0.6306458;0;0;0.28366715;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.6482283;0.35941884;0.6516667;0;0;0.22267003;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.55469155;0.4407566;0.6516875;0;0;0.29383308;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.31975093;0.6516875;0;0;0.21316896;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.4407566;0.6517083;0;0;0.29383308;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.6039924;0.4407566;0.65172917;0;0;0.29383308;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;0.97966814;0.28391498;0.65172917;0;0;0.17233503;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.5389283;0.4407566;0.65175;0;0;0.29383308;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.6197848;0.35942167;0.65177083;0;0;0.22267003;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.3002499;0.65177083;0;0;0.19300196;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.69095355;0.4407566;0.65179163;0;0;0.29383308;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.6238279;0.37466955;0.6728542;0;0;0.23283687;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.53029114;0.4560073;0.672875;0;0;0.303999;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.33500165;0.67289585;0;0;0.2233358;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.4560073;0.67289585;0;0;0.303999;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.579592;0.4560073;0.67291665;0;0;0.303999;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.2991657;0.67293745;0;0;0.18250187;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.51452786;0.4560073;0.67293745;0;0;0.303999;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.5994529;0.37467238;0.6729583;0;0;0.23283687;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.31550062;0.6729792;0;0;0.2031688;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.6706217;0.4560073;0.6729792;0;0;0.303999;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.59942746;0.38992026;0.694;0;0;0.24300371;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.5058907;0.471258;0.6940208;0;0;0.31416494;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.35025236;0.6940208;0;0;0.23350264;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.471258;0.69404167;0;0;0.31416494;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.5551916;0.471258;0.6940625;0;0;0.31416494;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.3144164;0.6940625;0;0;0.1926687;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.49012744;0.471258;0.6940834;0;0;0.31416494;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.57912105;0.3899231;0.6941042;0;0;0.24300371;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.33075133;0.6941042;0;0;0.21333563;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.65028983;0.471258;0.694125;0;0;0.31416494;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.57502705;0.40517098;0.715125;0;0;0.25317025;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;4
739a3498-094c-4fef-afbd-5bdf6c660b75;0.4814903;0.48650873;0.7151666;0;0;0.32433087;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.36550307;0.7151666;0;0;0.24366948;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.48650873;0.7151875;0;0;0.32433087;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.53079116;0.48650873;0.71520835;0;0;0.32433087;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.32966712;0.71520835;0;0;0.20283554;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.46572703;0.48650873;0.7152292;0;0;0.32433087;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.5587892;0.4051738;0.71525;0;0;0.25317025;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.34600204;0.71525;0;0;0.22350247;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.629958;0.48650873;0.7152708;0;0;0.32433087;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.54502565;0.42017168;0.73629165;0;0;0.26316953;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.4574899;0.50150925;0.73631245;0;0;0.33433014;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.38050377;0.7363334;0;0;0.25366932;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.50150925;0.7363542;0;0;0.33433014;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.50679076;0.50150925;0.73637503;0;0;0.33433014;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.34466782;0.73639584;0;0;0.21283571;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.44172662;0.50150925;0.73639584;0;0;0.33433014;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;2
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.53879064;0.4201745;0.73641664;0;0;0.26316953;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;0
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.36100274;0.7364375;0;0;0.23350264;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.6099594;0.50150925;0.7364375;0;0;0.33433014;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.52062523;0.4354224;0.7574792;0;0;0.27333546;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;1
739a3498-094c-4fef-afbd-5bdf6c660b75;0.4330895;0.51675814;0.7575;0;0;0.34449607;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.3957545;0.7575;0;0;0.26383525;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;0
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.51675814;0.75752085;0;0;0.34449607;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.48239034;0.51675814;0.75754166;0;0;0.34449607;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.35991853;0.75756246;0;0;0.22300255;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.4315607;0.43542698;0.75756246;0;0;0.27333093;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;4
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.5896239;0.43542522;0.7575833;0;0;0.27333546;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.37625346;0.7576042;0;0;0.24366948;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.58962756;0.51675814;0.7576042;0;0;0.34449607;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.5002934;0.4506731;0.778625;0;0;0.2835014;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.40868908;0.53200704;0.7786458;0;0;0.354662;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;3
82bf25db-4a2b-438c-98a1-406934187700;1;0.4110052;0.7786667;0;0;0.27400118;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;4
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.53200704;0.7786667;0;0;0.354662;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.45798993;0.53200704;0.7786875;0;0;0.354662;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.37516925;0.7787083;0;0;0.23316939;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.4010611;0.4506777;0.7787292;0;0;0.28349686;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;3
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.56929207;0.45067593;0.77875;0;0;0.2835014;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.39150417;0.77875;0;0;0.25383598;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.5692957;0.53200704;0.77877086;0;0;0.354662;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.47589296;0.46592382;0.79979163;0;0;0.29366732;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.38428867;0.54725593;0.7998125;0;0;0.36482793;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;2
82bf25db-4a2b-438c-98a1-406934187700;0.9694986;0.4262559;0.7998333;0;0;0.2841671;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;4
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.54725593;0.7998542;0;0;0.36482793;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.43358952;0.54725593;0.7998542;0;0;0.36482793;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;1;0.39041996;0.799875;0;0;0.24333623;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;2
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.37666067;0.4659284;0.7998958;0;0;0.2936628;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;2
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.5489602;0.46592665;0.7998958;0;0;0.29366732;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.40675488;0.7999167;0;0;0.2640019;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.54896384;0.54725593;0.7999375;0;0;0.36482793;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.45149255;0.48117453;0.8209583;0;0;0.30383325;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.37412274;0.48117116;0.8209792;0;0;0.30382872;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;1
82bf25db-4a2b-438c-98a1-406934187700;0.93899715;0.44150662;0.82100004;0;0;0.29433304;0;0.21475524;0.2283929;0.099226296;0.13885146;0.51110584;4
68c745dc-fafd-4616-9c48-5d092236d3dc;1;0.5625048;0.82100004;0;0;0.37499386;0;0.14602089;0.7724808;0.2859491;0.6796596;0.24586594;0
6aa4b906-bf20-466e-923a-55d4cca8530d;0.4091891;0.5625048;0.82102084;0;0;0.37499386;0;0.580539;0.5650621;0.049321055;0.252213;0.6522089;3
d6a9c6ad-fcb3-44aa-ab8c-4ede2913ee01;0.9898341;0.32433778;0.82104164;0;0;0.1823361;0;0.56010044;0.924898;0.15751421;0.44540423;0.46203673;0
ecd711df-05b3-4094-8fe4-f0b1a7cc28d2;0.36649475;0.39984623;0.8210625;0;0;0.2326633;0;0.5608389;0.21014899;0.45964277;0.9094397;0.7031976;1
61728f6b-2efa-46e8-a8e2-59649a43aedc;0.52862835;0.48117736;0.8210625;0;0;0.30383325;0;0.8166186;0.55967283;0.72072655;0.0009963512;0.49794817;1
70d2cab3-8ff1-4077-be64-c8d504affc5b;1;0.4220056;0.8210833;0;0;0.27416784;0;0.96543866;0.42319947;0.15608811;0.6471511;0.5087908;0
9c4bfc09-164d-4583-929c-8c96a037a86b;0.528632;0.5625048;0.8211041;0;0;0.37499386;0;0.52034765;0.5747139;0.9890447;0.60416794;0.5992406;1
236dda57-6002-4f54-a02d-89aea7c87c62;0.42709213;0.49642524;0.8421042;0;0;0.31399918;0;0.9572782;0.43234348;0.8399662;0.892465;0.67997485;3
739a3498-094c-4fef-afbd-5bdf6c660b75;0.35378906;0.49642187;0.842125;0;0;0.31399465;0;0.72254986;0.3962825;0.43987268;0.497954;0.9481268;1
